VendaID,ClienteID,ProdutoID,Quantidade,Preço,Valor,Data
2525,153,3,5,180.0,900.0,2026-05-06
2526,138,5,4,1100.0,4400.0,2025-04-11
2527,22,7,5,480.0,2400.0,2026-03-30
2528,54,4,3,320.0,960.0,2024-10-18
2529,55,5,3,1100.0,3300.0,2025-01-27
2530,166,12,4,1550.0,6200.0,2026-01-17
2531,37,4,5,320.0,1600.0,2026-02-20
2532,48,4,2,320.0,640.0,2024-11-16
2533,158,3,2,180.0,360.0,2026-03-30
2534,50,8,3,420.0,1260.0,2025-05-08
2535,47,4,1,320.0,320.0,2025-06-09
2536,14,11,5,980.0,4900.0,2024-08-24
2537,119,2,5,3900.0,19500.0,2026-03-14
2538,19,5,5,1100.0,5500.0,2024-12-27
2539,172,4,3,320.0,960.0,2026-05-22
2540,65,13,1,870.0,870.0,2025-04-25
2541,51,9,1,350.0,350.0,2026-06-23
2542,125,15,5,5200.0,26000.0,2026-06-08
2543,92,9,3,350.0,1050.0,2025-05-20
2544,172,10,2,270.0,540.0,2024-11-29
2545,26,12,2,1550.0,3100.0,2025-03-23
2546,159,14,3,450.0,1350.0,2025-08-24
2547,50,3,1,180.0,180.0,2024-09-25
2548,125,12,3,1550.0,4650.0,2024-11-05
2549,85,7,4,480.0,1920.0,2025-05-14
2550,169,3,5,180.0,900.0,2025-11-04
2551,178,3,3,180.0,540.0,2026-03-03
2552,40,15,5,5200.0,26000.0,2024-11-27
2553,146,3,5,180.0,900.0,2024-12-16
2554,81,14,3,450.0,1350.0,2025-05-05
2555,44,12,4,1550.0,6200.0,2025-12-25
2556,81,14,1,450.0,450.0,2025-10-12
2557,57,1,2,4200.0,8400.0,2026-06-22
2558,71,11,4,980.0,3920.0,2025-03-06
2559,35,14,3,450.0,1350.0,2026-03-26
2560,123,2,3,3900.0,11700.0,2025-05-10
2561,115,3,4,180.0,720.0,2026-05-07
2562,199,3,3,180.0,540.0,2026-02-08
2563,125,15,3,5200.0,15600.0,2025-02-18
2564,28,3,5,180.0,900.0,2026-06-19
2565,166,6,2,1700.0,3400.0,2024-11-06
2566,21,4,5,320.0,1600.0,2025-09-12
2567,36,5,3,1100.0,3300.0,2024-10-14
2568,51,11,5,980.0,4900.0,2026-01-18
2569,188,1,3,4200.0,12600.0,2025-03-15
2570,187,5,1,1100.0,1100.0,2024-10-30
2571,5,9,1,350.0,350.0,2025-07-14
2572,162,11,5,980.0,4900.0,2024-12-05
2573,149,3,1,180.0,180.0,2025-08-23
2574,104,4,5,320.0,1600.0,2025-07-20
2575,55,9,5,350.0,1750.0,2024-08-22
2576,142,1,1,4200.0,4200.0,2024-12-29
2577,140,14,3,450.0,1350.0,2024-07-16
2578,121,15,5,5200.0,26000.0,2025-04-06
2579,94,11,2,980.0,1960.0,2025-06-28
2580,58,7,4,480.0,1920.0,2025-02-07
2581,188,12,5,1550.0,7750.0,2025-05-08
2582,35,13,3,870.0,2610.0,2025-09-08
2583,129,10,4,270.0,1080.0,2024-11-19
2584,24,3,5,180.0,900.0,2025-04-21
2585,94,8,4,420.0,1680.0,2024-12-16
2586,3,12,5,1550.0,7750.0,2025-03-09
2587,158,4,2,320.0,640.0,2025-12-08
2588,194,3,2,180.0,360.0,2024-07-05
2589,36,2,5,3900.0,19500.0,2024-12-23
2590,41,9,4,350.0,1400.0,2026-06-26
2591,145,13,2,870.0,1740.0,2026-03-23
2592,169,11,5,980.0,4900.0,2026-01-28
2593,189,13,2,870.0,1740.0,2025-04-10
2594,92,4,4,320.0,1280.0,2025-02-26
2595,57,6,1,1700.0,1700.0,2025-03-01
2596,60,14,4,450.0,1800.0,2026-04-21
2597,68,8,1,420.0,420.0,2025-07-27
2598,60,9,3,350.0,1050.0,2025-10-31
2599,172,10,1,270.0,270.0,2025-01-06
2600,133,1,2,4200.0,8400.0,2024-11-06
2601,100,7,3,480.0,1440.0,2024-09-24
2602,117,8,4,420.0,1680.0,2024-08-19
2603,11,9,1,350.0,350.0,2026-03-12
2604,27,7,3,480.0,1440.0,2026-04-13
2605,163,10,5,270.0,1350.0,2025-05-20
2606,190,5,3,1100.0,3300.0,2026-03-23
2607,149,5,3,1100.0,3300.0,2026-05-28
2608,146,6,5,1700.0,8500.0,2026-04-28
2609,97,7,2,480.0,960.0,2026-01-26
2610,94,8,4,420.0,1680.0,2025-02-12
2611,168,14,5,450.0,2250.0,2024-09-19
2612,133,3,1,180.0,180.0,2025-10-03
2613,97,14,3,450.0,1350.0,2025-11-23
2614,133,6,2,1700.0,3400.0,2025-06-05
2615,91,3,4,180.0,720.0,2025-10-02
2616,125,8,3,420.0,1260.0,2025-11-06
2617,155,7,4,480.0,1920.0,2025-02-08
2618,129,12,1,1550.0,1550.0,2025-03-22
2619,113,6,2,1700.0,3400.0,2025-04-16
2620,59,7,2,480.0,960.0,2025-11-21
2621,132,15,1,5200.0,5200.0,2026-05-30
2622,55,15,3,5200.0,15600.0,2025-04-12
2623,48,11,2,980.0,1960.0,2025-09-02
2624,93,10,2,270.0,540.0,2025-08-30
2625,184,4,5,320.0,1600.0,2024-11-19
2626,170,1,1,4200.0,4200.0,2025-10-24
2627,107,5,2,1100.0,2200.0,2026-03-01
2628,185,13,3,870.0,2610.0,2026-05-17
2629,124,13,1,870.0,870.0,2025-11-04
2630,123,10,4,270.0,1080.0,2024-12-13
2631,152,12,2,1550.0,3100.0,2024-12-10
2632,166,15,2,5200.0,10400.0,2025-11-20
2633,6,3,4,180.0,720.0,2025-10-06
2634,12,10,2,270.0,540.0,2025-02-13
2635,147,7,2,480.0,960.0,2025-11-20
2636,42,8,5,420.0,2100.0,2025-10-15
2637,162,15,2,5200.0,10400.0,2024-11-09
2638,11,11,5,980.0,4900.0,2025-10-30
2639,38,2,5,3900.0,19500.0,2026-02-25
2640,43,7,1,480.0,480.0,2026-03-20
2641,47,15,3,5200.0,15600.0,2025-05-28
2642,104,3,5,180.0,900.0,2025-04-01
2643,145,1,5,4200.0,21000.0,2025-04-07
2644,185,10,1,270.0,270.0,2024-08-10
2645,22,10,3,270.0,810.0,2025-10-03
2646,115,6,2,1700.0,3400.0,2024-11-11
2647,121,6,5,1700.0,8500.0,2024-11-05
2648,44,11,4,980.0,3920.0,2024-09-25
2649,106,9,2,350.0,700.0,2026-03-04
2650,37,14,5,450.0,2250.0,2024-07-20
2651,197,14,5,450.0,2250.0,2024-08-16
2652,160,11,2,980.0,1960.0,2025-11-04
2653,68,15,5,5200.0,26000.0,2026-02-16
2654,186,15,2,5200.0,10400.0,2024-12-27
2655,117,5,3,1100.0,3300.0,2025-09-26
2656,152,4,5,320.0,1600.0,2025-07-26
2657,59,15,1,5200.0,5200.0,2026-02-24
2658,99,7,4,480.0,1920.0,2024-08-16
2659,28,12,2,1550.0,3100.0,2024-07-09
2660,52,4,1,320.0,320.0,2025-10-14
2661,130,5,5,1100.0,5500.0,2026-03-28
2662,39,8,4,420.0,1680.0,2026-04-20
2663,25,14,5,450.0,2250.0,2024-11-15
2664,122,9,2,350.0,700.0,2026-01-06
2665,154,1,5,4200.0,21000.0,2025-08-06
2666,137,15,1,5200.0,5200.0,2024-12-02
2667,193,2,5,3900.0,19500.0,2026-06-15
2668,24,1,1,4200.0,4200.0,2024-12-20
2669,169,10,4,270.0,1080.0,2026-02-06
2670,155,6,2,1700.0,3400.0,2025-07-30
2671,1,5,5,1100.0,5500.0,2025-12-29
2672,134,12,4,1550.0,6200.0,2024-09-01
2673,95,7,4,480.0,1920.0,2025-07-18
2674,179,1,1,4200.0,4200.0,2025-02-27
2675,110,10,5,270.0,1350.0,2024-10-10
2676,124,11,2,980.0,1960.0,2025-09-28
2677,90,3,4,180.0,720.0,2025-02-05
2678,190,5,5,1100.0,5500.0,2025-06-09
2679,26,2,5,3900.0,19500.0,2026-04-25
2680,35,7,4,480.0,1920.0,2026-05-22
2681,123,3,3,180.0,540.0,2026-05-15
2682,22,8,2,420.0,840.0,2026-04-20
2683,154,2,3,3900.0,11700.0,2024-11-08
2684,105,9,5,350.0,1750.0,2025-07-30
2685,49,2,3,3900.0,11700.0,2025-07-23
2686,182,1,1,4200.0,4200.0,2025-10-18
2687,148,9,1,350.0,350.0,2025-06-20
2688,31,5,5,1100.0,5500.0,2026-03-27
2689,2,5,5,1100.0,5500.0,2026-06-13
2690,168,4,4,320.0,1280.0,2026-04-13
2691,177,6,2,1700.0,3400.0,2026-06-17
2692,105,2,3,3900.0,11700.0,2025-07-08
2693,28,15,3,5200.0,15600.0,2025-07-27
2694,110,8,2,420.0,840.0,2025-03-11
2695,65,9,5,350.0,1750.0,2026-01-21
2696,138,14,3,450.0,1350.0,2025-10-16
2697,145,10,4,270.0,1080.0,2025-10-07
2698,157,5,3,1100.0,3300.0,2025-02-10
2699,175,1,3,4200.0,12600.0,2025-05-29
2700,194,12,4,1550.0,6200.0,2025-02-26
2701,106,1,2,4200.0,8400.0,2025-05-02
2702,143,13,5,870.0,4350.0,2025-12-21
2703,46,9,4,350.0,1400.0,2024-12-10
2704,144,8,3,420.0,1260.0,2025-03-01
2705,124,11,5,980.0,4900.0,2026-05-04
2706,79,11,3,980.0,2940.0,2026-02-04
2707,89,14,5,450.0,2250.0,2025-08-27
2708,189,9,4,350.0,1400.0,2026-01-23
2709,169,1,2,4200.0,8400.0,2025-09-09
2710,192,14,1,450.0,450.0,2025-04-07
2711,115,4,2,320.0,640.0,2024-08-10
2712,26,9,2,350.0,700.0,2025-08-01
2713,131,5,2,1100.0,2200.0,2026-03-14
2714,87,10,4,270.0,1080.0,2025-05-20
2715,158,12,5,1550.0,7750.0,2025-02-05
2716,42,15,1,5200.0,5200.0,2025-10-27
2717,163,2,4,3900.0,15600.0,2026-04-23
2718,24,8,1,420.0,420.0,2025-12-18
2719,121,7,2,480.0,960.0,2025-06-16
2720,112,7,5,480.0,2400.0,2024-10-02
2721,17,1,1,4200.0,4200.0,2026-04-10
2722,57,6,3,1700.0,5100.0,2025-11-06
2723,21,6,3,1700.0,5100.0,2025-02-19
2724,10,12,5,1550.0,7750.0,2025-11-20
2725,103,2,4,3900.0,15600.0,2026-06-28
2726,168,13,5,870.0,4350.0,2026-01-08
2727,74,13,5,870.0,4350.0,2024-12-04
2728,15,14,5,450.0,2250.0,2025-08-21
2729,164,3,2,180.0,360.0,2024-12-18
2730,113,11,4,980.0,3920.0,2026-02-21
2731,52,3,1,180.0,180.0,2026-04-24
2732,74,8,5,420.0,2100.0,2025-04-02
2733,9,8,2,420.0,840.0,2025-06-25
2734,131,7,5,480.0,2400.0,2025-04-23
2735,179,2,5,3900.0,19500.0,2024-07-25
2736,158,3,2,180.0,360.0,2025-07-22
2737,173,2,2,3900.0,7800.0,2026-06-26
2738,93,15,1,5200.0,5200.0,2025-08-25
2739,168,9,2,350.0,700.0,2025-02-22
2740,41,4,1,320.0,320.0,2025-01-12
2741,71,11,1,980.0,980.0,2025-09-17
2742,91,6,4,1700.0,6800.0,2024-11-30
2743,104,3,4,180.0,720.0,2024-12-05
2744,52,13,5,870.0,4350.0,2025-06-25
2745,4,9,5,350.0,1750.0,2025-07-09
2746,24,15,1,5200.0,5200.0,2024-08-16
2747,73,5,5,1100.0,5500.0,2026-01-02
2748,150,1,5,4200.0,21000.0,2024-09-22
2749,89,11,3,980.0,2940.0,2024-10-01
2750,58,1,3,4200.0,12600.0,2024-09-08
2751,50,8,5,420.0,2100.0,2025-11-16
2752,104,15,4,5200.0,20800.0,2026-06-01
2753,2,7,5,480.0,2400.0,2025-11-04
2754,45,12,3,1550.0,4650.0,2025-02-14
2755,130,15,4,5200.0,20800.0,2024-11-30
2756,144,9,1,350.0,350.0,2025-05-03
2757,129,8,1,420.0,420.0,2025-06-28
2758,88,12,3,1550.0,4650.0,2025-09-03
2759,132,2,1,3900.0,3900.0,2024-12-06
2760,138,6,3,1700.0,5100.0,2025-10-15
2761,65,11,5,980.0,4900.0,2026-04-04
2762,97,12,4,1550.0,6200.0,2025-03-03
2763,124,4,5,320.0,1600.0,2026-05-17
2764,194,1,2,4200.0,8400.0,2025-10-18
2765,199,5,3,1100.0,3300.0,2025-05-24
2766,175,9,4,350.0,1400.0,2026-06-09
2767,151,1,4,4200.0,16800.0,2024-10-12
2768,124,14,1,450.0,450.0,2024-11-17
2769,67,12,1,1550.0,1550.0,2024-11-03
2770,98,5,1,1100.0,1100.0,2025-03-12
2771,174,13,2,870.0,1740.0,2025-06-21
2772,81,13,2,870.0,1740.0,2025-02-14
2773,91,8,4,420.0,1680.0,2025-01-19
2774,138,10,5,270.0,1350.0,2025-03-17
2775,180,4,1,320.0,320.0,2025-05-24
2776,64,9,3,350.0,1050.0,2024-11-23
2777,24,11,3,980.0,2940.0,2026-02-19
2778,173,1,4,4200.0,16800.0,2026-03-15
2779,20,9,3,350.0,1050.0,2024-08-06
2780,46,6,5,1700.0,8500.0,2024-12-06
2781,81,8,4,420.0,1680.0,2025-05-25
2782,56,4,3,320.0,960.0,2025-08-03
2783,69,7,5,480.0,2400.0,2024-07-14
2784,192,6,2,1700.0,3400.0,2025-02-11
2785,128,12,2,1550.0,3100.0,2025-08-07
2786,61,11,2,980.0,1960.0,2025-05-16
2787,68,12,2,1550.0,3100.0,2025-08-16
2788,59,9,2,350.0,700.0,2025-01-20
2789,64,7,2,480.0,960.0,2024-09-13
2790,92,13,5,870.0,4350.0,2026-05-24
2791,200,5,2,1100.0,2200.0,2025-02-17
2792,31,1,1,4200.0,4200.0,2024-09-05
2793,174,11,1,980.0,980.0,2026-05-23
2794,158,8,4,420.0,1680.0,2026-04-30
2795,196,9,1,350.0,350.0,2024-07-16
2796,11,1,5,4200.0,21000.0,2025-06-05
2797,96,10,4,270.0,1080.0,2025-12-31
2798,81,6,5,1700.0,8500.0,2025-12-07
2799,148,10,4,270.0,1080.0,2024-08-04
2800,126,12,3,1550.0,4650.0,2025-03-11
2801,196,4,2,320.0,640.0,2025-08-28
2802,72,10,5,270.0,1350.0,2024-09-15
2803,57,9,4,350.0,1400.0,2024-11-17
2804,33,2,5,3900.0,19500.0,2024-12-23
2805,135,15,1,5200.0,5200.0,2024-12-10
2806,123,3,4,180.0,720.0,2025-10-08
2807,9,10,5,270.0,1350.0,2024-09-09
2808,89,2,5,3900.0,19500.0,2026-06-30
2809,176,2,4,3900.0,15600.0,2025-05-07
2810,118,6,2,1700.0,3400.0,2026-05-06
2811,179,12,1,1550.0,1550.0,2025-05-01
2812,118,2,5,3900.0,19500.0,2026-04-26
2813,177,10,3,270.0,810.0,2026-04-12
2814,4,4,1,320.0,320.0,2025-09-01
2815,98,6,2,1700.0,3400.0,2024-09-18
2816,26,6,5,1700.0,8500.0,2025-12-13
2817,93,8,3,420.0,1260.0,2026-03-24
2818,67,13,5,870.0,4350.0,2024-07-28
2819,141,1,2,4200.0,8400.0,2026-03-07
2820,61,2,3,3900.0,11700.0,2024-09-13
2821,121,11,3,980.0,2940.0,2026-04-29
2822,88,8,5,420.0,2100.0,2025-10-04
2823,48,15,3,5200.0,15600.0,2026-03-30
2824,109,14,4,450.0,1800.0,2025-01-28
2825,108,1,2,4200.0,8400.0,2024-12-20
2826,94,7,3,480.0,1440.0,2025-08-20
2827,72,7,4,480.0,1920.0,2025-11-17
2828,47,12,4,1550.0,6200.0,2026-03-16
2829,34,7,5,480.0,2400.0,2026-04-13
2830,176,2,5,3900.0,19500.0,2026-04-30
2831,26,6,2,1700.0,3400.0,2026-05-30
2832,61,4,3,320.0,960.0,2025-08-12
2833,111,6,5,1700.0,8500.0,2025-09-16
2834,51,1,4,4200.0,16800.0,2026-03-23
2835,190,10,2,270.0,540.0,2024-11-22
2836,122,3,2,180.0,360.0,2025-12-15
2837,46,6,1,1700.0,1700.0,2025-10-24
2838,128,1,4,4200.0,16800.0,2025-08-24
2839,162,3,2,180.0,360.0,2026-06-17
2840,137,9,5,350.0,1750.0,2026-05-26
2841,125,9,3,350.0,1050.0,2025-03-12
2842,65,3,3,180.0,540.0,2025-12-12
2843,146,12,5,1550.0,7750.0,2025-01-15
2844,102,5,1,1100.0,1100.0,2024-09-08
2845,177,13,1,870.0,870.0,2025-12-30
2846,16,7,2,480.0,960.0,2024-11-09
2847,66,4,2,320.0,640.0,2025-09-11
2848,162,11,4,980.0,3920.0,2025-01-30
2849,116,13,1,870.0,870.0,2024-08-18
2850,67,10,3,270.0,810.0,2026-03-28
2851,93,7,3,480.0,1440.0,2025-07-09
2852,143,8,5,420.0,2100.0,2024-09-25
2853,89,15,3,5200.0,15600.0,2026-05-06
2854,106,14,1,450.0,450.0,2024-07-13
2855,90,14,1,450.0,450.0,2025-11-18
2856,51,12,5,1550.0,7750.0,2026-01-11
2857,148,13,5,870.0,4350.0,2024-07-09
2858,45,1,5,4200.0,21000.0,2025-06-19
2859,91,4,3,320.0,960.0,2025-11-04
2860,173,1,3,4200.0,12600.0,2025-01-18
2861,125,10,5,270.0,1350.0,2024-08-08
2862,21,13,4,870.0,3480.0,2025-11-25
2863,158,15,4,5200.0,20800.0,2026-06-08
2864,119,3,3,180.0,540.0,2026-02-08
2865,43,6,2,1700.0,3400.0,2025-01-18
2866,108,11,3,980.0,2940.0,2024-12-24
2867,147,15,5,5200.0,26000.0,2025-10-27
2868,19,2,4,3900.0,15600.0,2025-05-19
2869,42,6,1,1700.0,1700.0,2025-03-13
2870,59,6,3,1700.0,5100.0,2026-05-19
2871,82,5,3,1100.0,3300.0,2025-07-26
2872,182,14,3,450.0,1350.0,2025-02-01
2873,155,1,3,4200.0,12600.0,2025-12-12
2874,70,6,4,1700.0,6800.0,2024-11-21
2875,200,14,4,450.0,1800.0,2025-10-22
2876,192,6,3,1700.0,5100.0,2024-12-08
2877,134,7,5,480.0,2400.0,2026-03-18
2878,106,15,4,5200.0,20800.0,2024-07-13
2879,48,14,2,450.0,900.0,2024-08-21
2880,33,13,1,870.0,870.0,2026-02-27
2881,170,15,2,5200.0,10400.0,2025-02-25
2882,191,10,3,270.0,810.0,2026-06-14
2883,54,11,1,980.0,980.0,2024-11-20
2884,102,7,2,480.0,960.0,2026-02-10
2885,25,12,1,1550.0,1550.0,2025-03-13
2886,122,7,1,480.0,480.0,2026-03-08
2887,14,2,5,3900.0,19500.0,2025-10-20
2888,198,2,1,3900.0,3900.0,2025-03-29
2889,135,14,4,450.0,1800.0,2025-11-22
2890,27,1,1,4200.0,4200.0,2024-12-09
2891,159,12,3,1550.0,4650.0,2025-03-22
2892,22,12,2,1550.0,3100.0,2026-06-03
2893,80,11,4,980.0,3920.0,2026-03-18
2894,64,9,2,350.0,700.0,2025-07-27
2895,114,6,3,1700.0,5100.0,2025-11-16
2896,34,10,2,270.0,540.0,2025-11-11
2897,44,14,5,450.0,2250.0,2025-01-06
2898,9,2,1,3900.0,3900.0,2024-08-02
2899,84,14,3,450.0,1350.0,2025-01-11
2900,120,6,4,1700.0,6800.0,2025-06-20
2901,70,7,5,480.0,2400.0,2025-12-13
2902,114,12,5,1550.0,7750.0,2024-10-25
2903,179,10,2,270.0,540.0,2024-11-19
2904,46,2,5,3900.0,19500.0,2026-03-14
2905,153,11,5,980.0,4900.0,2025-03-28
2906,162,11,4,980.0,3920.0,2026-05-07
2907,112,3,5,180.0,900.0,2025-03-17
2908,164,4,5,320.0,1600.0,2024-12-11
2909,80,6,5,1700.0,8500.0,2025-09-24
2910,124,14,3,450.0,1350.0,2025-11-11
2911,59,13,5,870.0,4350.0,2026-06-17
2912,114,1,1,4200.0,4200.0,2025-04-12
2913,94,7,3,480.0,1440.0,2025-04-25
2914,67,10,4,270.0,1080.0,2025-09-21
2915,78,5,2,1100.0,2200.0,2024-12-16
2916,1,2,1,3900.0,3900.0,2025-06-03
2917,195,3,5,180.0,900.0,2025-12-10
2918,89,1,2,4200.0,8400.0,2026-04-30
2919,121,4,3,320.0,960.0,2025-12-25
2920,3,10,5,270.0,1350.0,2024-08-15
2921,194,14,4,450.0,1800.0,2024-12-26
2922,77,4,4,320.0,1280.0,2024-11-28
2923,197,1,1,4200.0,4200.0,2025-07-19
2924,75,15,4,5200.0,20800.0,2025-03-23
2925,60,13,5,870.0,4350.0,2026-01-18
2926,141,10,1,270.0,270.0,2026-04-20
2927,49,9,3,350.0,1050.0,2024-09-05
2928,144,10,4,270.0,1080.0,2024-11-22
2929,102,7,4,480.0,1920.0,2025-09-25
2930,42,15,2,5200.0,10400.0,2024-10-22
2931,97,11,4,980.0,3920.0,2025-06-07
2932,68,4,2,320.0,640.0,2026-02-02
2933,109,6,1,1700.0,1700.0,2026-05-04
2934,133,15,2,5200.0,10400.0,2024-08-20
2935,178,4,5,320.0,1600.0,2025-09-04
2936,73,13,3,870.0,2610.0,2025-12-13
2937,69,4,5,320.0,1600.0,2025-01-21
2938,49,1,4,4200.0,16800.0,2025-04-20
2939,47,2,1,3900.0,3900.0,2025-11-05
2940,75,4,2,320.0,640.0,2025-05-11
2941,164,9,1,350.0,350.0,2024-09-30
2942,159,7,4,480.0,1920.0,2025-02-22
2943,70,1,4,4200.0,16800.0,2025-08-14
2944,126,13,5,870.0,4350.0,2025-12-15
2945,83,12,2,1550.0,3100.0,2025-03-20
2946,39,6,1,1700.0,1700.0,2025-01-14
2947,137,14,1,450.0,450.0,2025-03-03
2948,48,7,1,480.0,480.0,2025-01-09
2949,73,10,1,270.0,270.0,2025-02-12
2950,33,1,3,4200.0,12600.0,2026-05-08
2951,187,10,4,270.0,1080.0,2025-01-26
2952,60,13,1,870.0,870.0,2025-09-23
2953,39,9,1,350.0,350.0,2024-07-08
2954,127,12,1,1550.0,1550.0,2026-07-02
2955,88,7,2,480.0,960.0,2025-05-16
2956,80,4,4,320.0,1280.0,2026-03-31
2957,96,9,4,350.0,1400.0,2026-02-08
2958,179,13,4,870.0,3480.0,2026-01-17
2959,85,11,1,980.0,980.0,2026-03-24
2960,193,4,1,320.0,320.0,2026-03-13
2961,15,11,2,980.0,1960.0,2026-02-05
2962,199,11,3,980.0,2940.0,2025-03-13
2963,19,3,4,180.0,720.0,2025-07-15
2964,121,5,5,1100.0,5500.0,2025-11-04
2965,50,13,2,870.0,1740.0,2025-12-26
2966,98,14,3,450.0,1350.0,2025-06-23
2967,32,15,1,5200.0,5200.0,2026-03-25
2968,99,11,2,980.0,1960.0,2025-08-31
2969,64,7,4,480.0,1920.0,2024-11-26
2970,51,7,1,480.0,480.0,2026-04-10
2971,189,14,4,450.0,1800.0,2026-03-05
2972,134,5,1,1100.0,1100.0,2024-10-31
2973,122,2,2,3900.0,7800.0,2025-12-13
2974,175,14,4,450.0,1800.0,2025-11-29
2975,83,5,3,1100.0,3300.0,2024-11-23
2976,162,2,2,3900.0,7800.0,2026-05-13
2977,191,10,1,270.0,270.0,2025-06-19
2978,134,10,5,270.0,1350.0,2026-01-16
2979,65,5,1,1100.0,1100.0,2025-12-26
2980,164,7,4,480.0,1920.0,2025-10-02
2981,51,10,3,270.0,810.0,2025-11-20
2982,14,7,3,480.0,1440.0,2026-05-26
2983,29,11,2,980.0,1960.0,2025-06-10
2984,163,1,2,4200.0,8400.0,2026-03-09
2985,84,10,4,270.0,1080.0,2024-08-19
2986,43,15,1,5200.0,5200.0,2024-12-29
2987,150,2,3,3900.0,11700.0,2025-05-03
2988,102,8,1,420.0,420.0,2024-10-06
2989,3,2,2,3900.0,7800.0,2025-09-20
2990,149,11,1,980.0,980.0,2025-08-30
2991,177,3,4,180.0,720.0,2026-02-20
2992,40,15,5,5200.0,26000.0,2025-11-19
2993,198,13,3,870.0,2610.0,2025-11-25
2994,64,10,1,270.0,270.0,2024-09-08
2995,128,13,2,870.0,1740.0,2026-04-14
2996,176,15,1,5200.0,5200.0,2024-08-20
2997,87,1,5,4200.0,21000.0,2026-04-04
2998,16,10,1,270.0,270.0,2024-09-04
2999,166,10,3,270.0,810.0,2025-01-18
3000,180,10,2,270.0,540.0,2026-04-11
3001,28,6,5,1700.0,8500.0,2025-02-09
3002,125,15,2,5200.0,10400.0,2024-12-29
3003,82,1,2,4200.0,8400.0,2025-06-02
3004,166,15,5,5200.0,26000.0,2024-12-25
3005,113,14,3,450.0,1350.0,2025-12-14
3006,6,14,2,450.0,900.0,2024-09-04
3007,92,8,4,420.0,1680.0,2026-06-09
3008,65,2,2,3900.0,7800.0,2025-05-11
3009,125,1,1,4200.0,4200.0,2025-01-31
3010,144,5,4,1100.0,4400.0,2026-03-04
3011,139,2,3,3900.0,11700.0,2026-02-09
3012,49,12,4,1550.0,6200.0,2024-07-18
3013,48,14,5,450.0,2250.0,2025-01-01
3014,90,14,5,450.0,2250.0,2025-10-08
3015,188,3,3,180.0,540.0,2025-05-20
3016,71,10,4,270.0,1080.0,2026-05-31
3017,142,2,5,3900.0,19500.0,2024-10-26
3018,18,3,2,180.0,360.0,2026-05-10
3019,40,5,5,1100.0,5500.0,2025-10-31
3020,76,15,4,5200.0,20800.0,2024-08-11
3021,139,10,3,270.0,810.0,2025-10-13
3022,117,1,3,4200.0,12600.0,2025-07-22
3023,199,5,1,1100.0,1100.0,2025-11-24
3024,98,5,5,1100.0,5500.0,2025-01-04
3025,5,12,2,1550.0,3100.0,2024-10-08
3026,94,15,5,5200.0,26000.0,2025-10-23
3027,62,13,5,870.0,4350.0,2026-02-14
3028,185,8,3,420.0,1260.0,2026-06-21
3029,169,1,1,4200.0,4200.0,2024-12-24
3030,100,8,5,420.0,2100.0,2025-08-18
3031,135,9,2,350.0,700.0,2025-11-28
3032,197,12,4,1550.0,6200.0,2025-01-14
3033,40,7,5,480.0,2400.0,2026-01-06
3034,73,10,5,270.0,1350.0,2025-09-26
3035,105,4,3,320.0,960.0,2026-06-14
3036,29,10,3,270.0,810.0,2024-09-14
3037,134,12,1,1550.0,1550.0,2024-09-02
3038,12,5,1,1100.0,1100.0,2025-12-04
3039,46,1,2,4200.0,8400.0,2026-05-20
3040,52,9,1,350.0,350.0,2026-01-05
3041,125,1,1,4200.0,4200.0,2025-10-03
3042,26,8,2,420.0,840.0,2024-11-16
3043,147,6,1,1700.0,1700.0,2025-02-19
3044,169,10,4,270.0,1080.0,2025-05-16
3045,135,11,4,980.0,3920.0,2026-05-20
3046,180,10,5,270.0,1350.0,2024-10-26
3047,66,14,5,450.0,2250.0,2025-07-26
3048,94,7,1,480.0,480.0,2024-09-05
3049,156,4,2,320.0,640.0,2026-04-15
3050,4,13,1,870.0,870.0,2026-04-21
3051,168,6,2,1700.0,3400.0,2025-03-13
3052,21,2,4,3900.0,15600.0,2025-10-02
3053,164,3,4,180.0,720.0,2026-03-21
3054,93,6,1,1700.0,1700.0,2024-12-23
3055,191,13,5,870.0,4350.0,2024-09-28
3056,95,4,4,320.0,1280.0,2025-09-23
3057,158,6,1,1700.0,1700.0,2026-06-03
3058,136,7,3,480.0,1440.0,2025-09-08
3059,188,13,1,870.0,870.0,2025-01-19
3060,78,2,1,3900.0,3900.0,2025-07-11
3061,56,8,1,420.0,420.0,2024-12-05
3062,25,11,5,980.0,4900.0,2025-12-06
3063,186,12,1,1550.0,1550.0,2024-10-28
3064,137,5,2,1100.0,2200.0,2026-03-19
3065,49,2,4,3900.0,15600.0,2026-02-27
3066,135,11,2,980.0,1960.0,2026-02-02
3067,146,4,2,320.0,640.0,2025-08-25
3068,143,6,2,1700.0,3400.0,2025-10-23
3069,107,5,5,1100.0,5500.0,2026-05-31
3070,197,15,1,5200.0,5200.0,2025-07-08
3071,92,14,5,450.0,2250.0,2024-12-06
3072,180,8,4,420.0,1680.0,2025-02-24
3073,27,13,4,870.0,3480.0,2024-07-25
3074,47,1,2,4200.0,8400.0,2025-05-15
3075,103,5,5,1100.0,5500.0,2026-03-11
3076,87,6,5,1700.0,8500.0,2026-05-28
3077,137,8,2,420.0,840.0,2025-05-08
3078,114,4,5,320.0,1600.0,2025-04-29
